Date,High,Low,Open,Close,Volume,Adj Close
22-06-2010,275.97,271.5,272.16,273.85,25616500,8.423357053
23-06-2010,274.66,267.9,274.58,270.97,27444900,8.334771082
24-06-2010,273.195,268.1,271,269,25509900,8.274175816
25-06-2010,270.27,265.81,270.06,266.7,19640800,8.203430075
28-06-2010,269.75,264.52,266.93,268.3,20891000,8.252644504
29-06-2010,264.39,254.3,264.1205,256.17,40476600,7.879537617
30-06-2010,257.97,250.01,256.71,251.53,26409000,7.736815774
01-07-2010,254.8,243.22,254.3,248.48,36532000,7.643000769
02-07-2010,250.93,243.2,250.49,246.94,24780100,7.595631881
06-07-2010,252.8,246.16,251,248.63,21972700,7.647614622
07-07-2010,258.77,249.75,250.49,258.665,23377000,7.956281366
08-07-2010,262.9,254.89,262.48,258.09,26362300,7.938594931
09-07-2010,259.9,255.16,256.89,259.62,15475800,7.985656229
12-07-2010,261.85,254.86,258.53,257.285,20102800,7.913833922
13-07-2010,256.4,246.43,256.32,251.798,42533000,7.74505919
14-07-2010,255.8,249,249.38,252.727,29001700,7.773634318
15-07-2010,256.97,247.3,248.23,251.45,29459500,7.734355052
16-07-2010,254.97,248.41,253.18,249.9,37137800,7.686678574
19-07-2010,249.88,239.6,249.88,245.58,36588500,7.553799617
20-07-2010,252.9,240.01,242.9,251.89,38391100,7.74788902
21-07-2010,265.15,254,265.09,254.24,42345400,7.820172712
22-07-2010,260,255.31,257.68,259.024,23047100,7.967323854
23-07-2010,260.38,256.28,257.09,259.94,19049600,7.995499114
26-07-2010,260.0998,257.71,260,259.28,15019700,7.975198162
27-07-2010,264.8,260.3,260.87,264.08,20884700,8.122841448
28-07-2010,265.99,260.25,263.67,260.96,18570900,8.026873313
29-07-2010,262.65,256.1,260.71,258.11,22993100,7.939210111
30-07-2010,259.7,254.9,255.8925,257.25,16007500,7.912757356
02-08-2010,262.59,259.62,260.44,261.85,15287700,8.054248838
03-08-2010,263.26,259.42,261.01,261.93,14916200,8.05670956
04-08-2010,264.28,260.311,262.84,262.98,15013400,8.089006529
05-08-2010,263.18,260.55,261.73,261.7,10324900,8.049634986
06-08-2010,261.49,257.63,259.78,260.091,15889200,8.000143726
09-08-2010,262.15,259.57,261.48,261.75,10826000,8.051172937
10-08-2010,260.45,257.55,259.85,259.41,16140000,7.979196835
11-08-2010,255.69,249.81,255.4,250.19,22144800,7.69559869
12-08-2010,253.1,246.12,246.69,251.79,19104300,7.744813118
13-08-2010,251.88,249.09,251.65,249.1,12673900,7.66207136
16-08-2010,250.01,246.62,247.58,247.64,11372500,7.617163194
17-08-2010,254.63,249.2,250.08,251.97,15094300,7.750349742
18-08-2010,254.67,251.58,252.36,253.07,12132000,7.784184661
19-08-2010,253.48,248.68,252.84,249.88,15239500,7.686063394
20-08-2010,253.92,249,249.39,249.64,13722500,7.67868123
23-08-2010,252,245.25,251.79,245.8,14787200,7.560566601
24-08-2010,243,238.65,242.67,239.93,21520200,7.380011166
25-08-2010,243.99,237.2,238.04,242.89,21316700,7.471057859
26-08-2010,245.75,240.2778,245.45,240.28,16660900,7.390776822
27-08-2010,242.61,235.56,241.75,241.62,19585400,7.431993906
30-08-2010,245.75,240.6801,240.76,242.5,13688900,7.459061842
31-08-2010,244.56,240.35,241.85,243.1,15028100,7.477517253
01-09-2010,251.46,246.28,247.47,250.33,24894200,7.699904952
02-09-2010,252.17,248.57,251.2623,252.17,14836700,7.756501545
03-09-2010,258.78,254.5,255.09,258.77,18599600,7.959511063
07-09-2010,259.53,256.25,256.64,257.81,12234200,7.929982406
08-09-2010,264.3899,259.1,259.78,262.92,18805400,8.087160988
09-09-2010,266.52,262.92,265.04,263.07,15663400,8.09177484
10-09-2010,264.5,261.4,263.19,263.41,13840800,8.102232906
13-09-2010,268.28,265.76,265.82,267.04,13885000,8.213888141
14-09-2010,269.17,265.52,266.21,268.06,14576800,8.24526234
15-09-2010,270.38,267.84,268.17,270.22,15334600,8.311701818
16-09-2010,276.67,269.5,270.24,276.57,23289400,8.507021582
17-09-2010,277.96,273.68,277.69,275.37,22659900,8.470110761
20-09-2010,283.78,275.85,276.08,283.23,23524200,8.711876641
21-09-2010,287.35,282.79,283.86,283.77,23859800,8.728486511
22-09-2010,287.98,282.41,282.71,287.75,20903200,8.850907402
23-09-2010,292.76,286,286.33,288.92,28075600,8.886895453
24-09-2010,293.53,290.55,292.1,292.32,23196000,8.991476114
27-09-2010,294.73,291.01,293.975,291.164,17244100,8.955918689
28-09-2010,291.77,275,291.77,286.86,36965800,8.823531876
29-09-2010,289.81,286,287.23,287.37,16773000,8.839218975
30-09-2010,290,281.25,289,283.75,24049700,8.727871331
01-10-2010,286.58,281.35,283.75,282.52,16005100,8.690037739
04-10-2010,282.9,277.77,281.6,278.64,15546500,8.570692749
05-10-2010,289.45,281.82,282,288.94,17927400,8.887510633
06-10-2010,291.99,285.26,289.59,289.19,23959600,8.895200388
07-10-2010,290.48,286.91,290.3362,289.22,14585700,8.896123159
08-10-2010,294.5,290,291.7129,294.07,23514400,9.045304395
11-10-2010,297.24,294.6,294.74,295.36,15276900,9.084983528
12-10-2010,299.5,292.49,295.41,298.54,19948000,9.182797205
13-10-2010,301.96,299.8,300.2,300.14,22503300,9.232011634
14-10-2010,302.47,300.4,301.69,302.31,15546300,9.298758703
15-10-2010,315,304.91,307.44,314.74,32935500,9.681093295
18-10-2010,319,314.29,318.47,318,39036100,9.781367694
19-10-2010,313.77,300.02,303.4,309.49,44028000,9.519608451
20-10-2010,314.25,306.87,309,310.53,25772300,9.55159783
21-10-2010,314.74,306.8,312.36,309.52,19695000,9.520531222
22-10-2010,310.04,306.3,309.07,307.47,13313500,9.457475235
25-10-2010,311.6,308.44,309.09,308.84,14016500,9.49961509
26-10-2010,309.74,305.65,306.87,308.05,14033200,9.475315466
27-10-2010,309.9,305.6,307.65,307.83,14250100,9.468548482
28-10-2010,308,300.9,307.95,305.24,19680400,9.388882625
29-10-2010,305.88,300.87,304.23,300.98,15375400,9.257849209
01-11-2010,305.6,302.2,302.22,304.18,15138900,9.356278066
02-11-2010,310.19,307,307,309.36,15497500,9.515609779
03-11-2010,312.88,308.53,311.37,312.8,18155300,9.621420801
04-11-2010,320.18,315.03,315.45,318.27,22946000,9.789672629
05-11-2010,319.57,316.75,317.99,317.13,12901900,9.754607348
08-11-2010,319.7702,316.76,317.2,318.62,10062800,9.800438285
09-11-2010,321.3,314.5,321.05,316.08,13698000,9.722310379
10-11-2010,318.77,313.55,316.64,318.03,13722400,9.782290464
11-11-2010,318.4,314.25,315,316.655,12903000,9.739996815
12-11-2010,316.5,303.63,316,308.03,28423100,9.474700285
15-11-2010,310.54,306.27,308.46,307.035,14414500,9.444095062
16-11-2010,307.6,299.32,305.72,301.59,23487500,9.27661221
17-11-2010,303.99,297.76,301.2,300.5,17123200,9.24308488
18-11-2010,309.67,304.69,305.2,308.43,17660400,9.487003892
19-11-2010,308.4,305.24,307.97,306.73,13744400,9.434713562
22-11-2010,313.36,305.87,306.68,313.36,14038400,9.638645851
23-11-2010,311.75,306.56,310.45,308.73,18551700,9.496231598
24-11-2010,315.4,311.75,312,314.795,14775900,9.682785041
26-11-2010,317.6999,312.94,313.74,315,8485200,9.68909064
29-11-2010,317.48,311.38,315.5,316.87,15920900,9.746610004
30-11-2010,314.36,310.87,313.54,311.15,17923500,9.570668421
01-12-2010,317.75,315,315.27,316.4,16491100,9.732153265
02-12-2010,319,314.89,317.53,318.15,16529900,9.785981547
03-12-2010,318.65,316.34,317.01,317.44,12217600,9.764142644
06-12-2010,322.33,318.42,318.64,320.15,16017200,9.847499582
07-12-2010,323.99,318.12,323.8,318.21,13980500,9.787827088
08-12-2010,321.02,317.11,319.63,321.01,11497700,9.873952338
09-12-2010,322.5,319.02,322.1317,319.7575,10505400,9.835426668
10-12-2010,321.05,318.6,319.65,320.56,9375400,9.86011078
13-12-2010,325.06,321,324.37,321.67,15707700,9.89425329
14-12-2010,322.54,319,321.73,320.29,12536000,9.851805845
15-12-2010,323,319.19,320,320.36,14904000,9.853958976
16-12-2010,322.61,320.1,321.09,321.25,11501100,9.881334502
17-12-2010,321.79,320.23,321.63,320.61,13818900,9.861648731
20-12-2010,323.25,318.23,321.6,322.21,13771800,9.910863159
21-12-2010,324.39,322.05,323,324.205,9155500,9.9722274
22-12-2010,325.72,323.55,324.36,325.16,9497200,10.00160226
23-12-2010,325.15,323.17,325,323.6,7969900,9.953618194
27-12-2010,325.44,321.52,322.8519,324.68,8922000,9.986837933
28-12-2010,326.66,325.06,325.9102,325.47,6283000,10.01113756
29-12-2010,326.45,325.1,326.22,325.29,5826400,10.00560093
30-12-2010,325.51,323.05,325.48,323.66,5624800,9.955463735
31-12-2010,323.48,321.31,322.95,322.56,6911000,9.921628815
03-01-2011,330.26,324.8365,325.64,329.57,15897800,10.13724953
04-01-2011,332.5,328.15,332.44,331.29,11038600,10.19015504
05-01-2011,334.34,329.5,329.55,334,9125700,10.27351198
06-01-2011,335.25,332.9,334.7194,333.73,10729600,10.26520705
07-01-2011,336.35,331.9,333.99,336.12,11140400,10.3387211
10-01-2011,343.23,337.17,338.83,342.455,16020000,10.53357948
11-01-2011,344.96,339.47,344.88,341.64,15861000,10.50851088
12-01-2011,344.43,342,343.25,344.42,10806800,10.59402095
13-01-2011,346.64,343.85,345.16,345.68,10599300,10.63277731
14-01-2011,348.48,344.44,345.89,348.48,11030000,10.71890256
18-01-2011,344.7625,326,329.52,340.65,67178500,10.47805945
19-01-2011,348.6,336.88,348.35,338.84,40557600,10.42238563
20-01-2011,338.3,330.12,336.43,332.68,27313900,10.23291008
21-01-2011,334.88,326.63,333.77,326.72,26942900,10.04958633
24-01-2011,337.45,326.72,326.87,337.45,20524400,10.37963059
25-01-2011,341.44,334.57,336.33,341.4,19531000,10.50112871
26-01-2011,345.6,341.5,342.96,343.85,18102700,10.57648831
27-01-2011,344.6928,342.831,343.78,343.21,10179500,10.55680254
28-01-2011,344.4,333.528,344.17,336.1,21144900,10.33810592
31-01-2011,340.04,334.3,335.8,339.32,13473100,10.43714996
01-02-2011,345.65,340.98,341.3,345.03,15236900,10.61278395
02-02-2011,345.25,343.55,344.45,344.32,9248400,10.59094505
03-02-2011,344.24,338.55,343.8,343.44,14064200,10.56387711
04-02-2011,346.7,343.51,343.64,346.5,11494300,10.6579997
07-02-2011,353.25,347.64,347.89,351.88,17322200,10.82348322
08-02-2011,355.52,352.15,353.68,355.2,13608600,10.92560316
09-02-2011,359,354.87,355.19,358.16,17240900,11.01664985
10-02-2011,360,348,357.39,354.54,33162500,10.90530221
11-02-2011,357.8,353.5401,354.7526,356.85,13127600,10.97635554
14-02-2011,359.48,356.71,356.79,359.18,11086300,11.04802405
15-02-2011,359.97,357.55,359.19,359.9,10149100,11.07017054
16-02-2011,364.9,360.5,360.8,363.13,17184200,11.16952217
17-02-2011,360.27,356.52,357.25,358.3,18949400,11.02095612
18-02-2011,359.5,349.52,358.71,350.56,29144900,10.78288132
22-02-2011,345.4,337.72,342.15,338.61,31162700,10.41531105
23-02-2011,344.64,338.61,338.77,342.62,23994800,10.53865471
24-02-2011,345.15,338.37,344.02,342.88,17853600,10.54665206
25-02-2011,348.43,344.8,345.26,348.16,13572100,10.70905967
28-02-2011,355.05,351.12,351.24,353.21,14395500,10.86439271
01-03-2011,355.72,347.681,355.47,349.31,16290600,10.74443254
02-03-2011,354.35,348.4,349.96,352.12,21521100,10.83086538
03-03-2011,359.79,355.92,357.19,359.56,17885300,11.05971248
04-03-2011,360.29,357.75,360.07,360,16188100,11.07324645
07-03-2011,361.67,351.31,361.4,355.36,19504400,10.9305246
08-03-2011,357.4,352.25,354.91,355.76,12725600,10.94282821
09-03-2011,354.76,350.6,354.69,352.47,16189500,10.84163104
10-03-2011,349.77,344.9,349.12,346.67,18126400,10.66322874
11-03-2011,352.32,345,345.33,351.99,16824300,10.82686671
14-03-2011,356.4844,351.31,353.18,353.56,15569900,10.87515837
15-03-2011,347.84,340.1,342.1,345.43,25752900,10.62508755
16-03-2011,343,326.26,342,330.01,41500400,10.1507835
17-03-2011,339.61,330.6596,336.83,334.64,23550800,10.29319775
18-03-2011,338.2,330,337.13,330.67,26900500,10.17108445
21-03-2011,339.74,335.26,335.99,339.3,14621500,10.43653478
22-03-2011,342.62,339.14,342.56,341.2,11640100,10.49497691
23-03-2011,340.22,335.95,339.28,339.19,13321300,10.43315128
24-03-2011,346,338.86,341.85,344.97,14454000,10.61093841
25-03-2011,352.06,347.02,348.07,351.54,16032500,10.81302515
28-03-2011,354.32,350.44,353.15,350.44,11048400,10.77919023
29-03-2011,350.96,346.06,347.66,350.96,12603600,10.79518492
30-03-2011,350.88,347.44,350.64,348.63,11764500,10.72351641
31-03-2011,349.8,346.06,346.36,348.5075,9786400,10.71974843
01-04-2011,351.5872,343.3,351.11,344.56,14952200,10.59832721
04-04-2011,344.6,338.4,344.31,341.19,16431600,10.49466932
05-04-2011,342.25,336,336.99,338.89,17240400,10.42392358
06-04-2011,343.9,337.14,341.22,338.04,14376400,10.39777841
07-04-2011,340.43,336.03,338.1,338.08,13337400,10.39900877
08-04-2011,340.15,333.95,339.92,335.06,13483400,10.30611654
11-04-2011,335.67,330.02,334.06,330.8,14248100,10.17508312
12-04-2011,333.73,330.2,330.49,332.4,15201400,10.22429755
13-04-2011,336.14,332.52,335.02,336.13,12365000,10.33902869
14-04-2011,336,332.06,334.8,332.42,10778600,10.22491273
15-04-2011,333.64,326.8,333.3,327.46,16200200,10.072348
18-04-2011,332.23,320.16,326.1,331.85,21782100,10.20738009
19-04-2011,337.98,331.71,333.1,337.86,14977800,10.39224179
20-04-2011,345.75,341.5,343.51,342.41,25023800,10.53219532
21-04-2011,355.13,348.52,355,350.696,26921800,10.78706454
25-04-2011,353.75,350.3,350.34,353.009,9519500,10.85821015
26-04-2011,354.99,349.35,353.62,350.42,12100000,10.77857505
27-04-2011,352.35,347.1,352.24,350.15,12721900,10.77027012
28-04-2011,349.75,345.52,346.19,346.75,12891400,10.66568946
29-04-2011,353.95,346.666,346.78,350.13,35940900,10.76965494
02-05-2011,350.469,345.5,349.74,346.28,15811200,10.65123272
03-05-2011,349.89,345.62,347.99,348.2,11191000,10.71029003
04-05-2011,351.83,346.88,348.26,349.57,13901800,10.75242989
05-05-2011,350.95,346.05,348.4,346.75,11998900,10.66568946
06-05-2011,350,346.21,349.69,346.66,10004800,10.66292115
09-05-2011,349.2,346.5276,347.86,347.6,7312400,10.69183462
10-05-2011,349.69,346.66,348.89,349.45,10074700,10.74873881
11-05-2011,350,345.24,349.02,347.23,12000000,10.68045379
12-05-2011,347.12,342.27,346.12,346.57,11500000,10.66015284
13-05-2011,346.25,340.35,345.66,340.5,11647000,10.4734456
16-05-2011,341.22,332.6,339.2,333.3,16063400,10.25198067
17-05-2011,336.14,330.73,332,336.14,16154800,10.33933628
18-05-2011,341.05,336,336.47,339.87,11956300,10.45406742
19-05-2011,342.414,338.67,342.08,340.53,9327500,10.47436837
20-05-2011,340.95,335.02,339.56,335.22,12070300,10.31103798
23-05-2011,335.98,329.42,329.97,334.4,13700000,10.28581559
24-05-2011,335.899,331.34,335.5,332.19,11497400,10.21783816
25-05-2011,338.56,332.85,333.43,336.78,10508000,10.35902205
26-05-2011,336.89,334.435,335.97,335,7948600,10.304271
27-05-2011,337.63,334.31,334.8,337.41,7271400,10.37840023
31-05-2011,347.83,341,341.1,347.83,14919800,10.6989092
01-06-2011,352.132,344.65,348.87,345.51,19810100,10.62754828
02-06-2011,347.98,344.3,346.5,346.102,12099400,10.64575762
03-06-2011,345.33,342.01,343.18,343.44,11187500,10.56387711
06-06-2011,347.05,337.81,344.84,338.04,16497900,10.39777841
07-06-2011,338.22,331.9,338.17,332.04,18920900,10.21322431
08-06-2011,334.8,330.65,331.78,332.24,11918700,10.21937611
09-06-2011,333.67,330.75,333.25,331.49,9824600,10.19630685
10-06-2011,331.66,325.51,330.55,325.9,15498400,10.02436394
13-06-2011,328.31,325.07,327.2,326.6,11766900,10.04589525
14-06-2011,333.25,329.31,330,332.44,11948900,10.22552791
15-06-2011,330.3,324.88,329.75,326.75,14257000,10.0505091
16-06-2011,328.6811,318.33,326.9,325.16,18235400,10.00160226
17-06-2011,329.25,319.36,328.99,320.26,21965000,9.850883074
20-06-2011,317.7,310.5,317.355,315.32,22880200,9.698933526
21-06-2011,325.8,315.2,316.68,325.3,17620800,10.00590852
22-06-2011,328.9,322.38,325.16,322.61,13949400,9.923166766
23-06-2011,331.69,318.12,318.94,331.23,19991400,10.1883095
24-06-2011,333.15,325.09,331.37,326.35,15707400,10.03820549
27-06-2011,333.9,327.25,327.59,332.04,12136200,10.21322431
28-06-2011,336.7,333.44,333.65,335.26,10510700,10.31226834
29-06-2011,336.37,331.88,336.04,334.04,12590900,10.27474234
30-06-2011,336.13,332.84,334.7,335.67,11534100,10.32487954
01-07-2011,343.5,334.2,335.95,343.26,15546900,10.55834049
05-07-2011,349.83,342.5,343,349.43,12680500,10.74812363
06-07-2011,354.1,346.71,348.95,351.76,15879500,10.81979214
07-07-2011,358,354,354.67,357.2,14273700,10.9871212
08-07-2011,360,352.2,353.34,359.71,17486900,11.06432633
11-07-2011,359.77,352.82,356.34,354,15809800,10.88869234
12-07-2011,357.68,348.62,353.53,353.75,16128900,10.88100258
13-07-2011,360,356.38,358.33,358.02,13987100,11.01234359
14-07-2011,361.61,356.34,361.01,357.77,15376200,11.00465384
15-07-2011,365,359.17,361.17,364.92,17302400,11.22458081
18-07-2011,374.65,365.28,365.43,373.8,20451900,11.49772089
19-07-2011,378.65,373.32,378,376.85,29255200,11.5915359
20-07-2011,396.27,386,396.12,386.9,33619300,11.90066403
21-07-2011,390.06,383.9,386.95,387.29,18804800,11.91266004
22-07-2011,395.05,387.75,388.32,393.3,18454600,12.09752174
25-07-2011,400,389.62,390.35,398.5,21064500,12.25746864
26-07-2011,404.5,399.68,400,403.41,17020800,12.40849541
27-07-2011,402.64,392.15,400.59,392.59,23547300,12.07568284
28-07-2011,396.99,388.13,391.62,391.82,21215500,12.0519984
29-07-2011,395.15,384,387.64,390.48,22592300,12.01078131
01-08-2011,399.5,392.37,397.78,396.75,21887000,12.20364035
02-08-2011,397.9,388.35,397.65,388.91,22840700,11.96248965
03-08-2011,393.55,382.24,390.98,392.57,26161000,12.07506766
04-08-2011,391.32,377.35,389.41,377.37,31121700,11.60753059
05-08-2011,383.5,362.57,380.44,373.62,43021100,11.49218427
08-08-2011,367.77,353.02,361.69,353.21,40851200,10.86439271
09-08-2011,374.61,355,361.3,374.01,38663700,11.50418029
10-08-2011,374.65,362.5,371.15,363.69,31380600,11.18674722
11-08-2011,375.45,364.72,370.52,373.7,26498900,11.49464499
12-08-2011,379.64,374.23,378.07,376.99,18892000,11.59584216
15-08-2011,384.97,378.09,379.63,383.41,16448000,11.79331506
16-08-2011,383.37,376.06,381.52,380.48,17812500,11.70319113
17-08-2011,384.52,378,382.31,380.44,15787900,11.70196077
18-08-2011,372.65,361.37,370.84,366.05,30408400,11.2593385
19-08-2011,367,356,362.17,356.03,27710300,10.95113314
22-08-2011,364.88,355.09,364.51,356.44,19118400,10.96374434
23-08-2011,373.64,357,360.3,373.6,23458400,11.49156909
24-08-2011,378.96,370.6,373.47,376.18,22366700,11.57092736
25-08-2011,375.45,365,365.08,373.72,31119500,11.49526017
26-08-2011,383.8,370.8008,371.17,383.58,22909900,11.79854409
29-08-2011,391.5,388,388.18,389.97,14473900,11.99509421
30-08-2011,391.84,386.21,388.25,389.99,14925800,11.99570939
31-08-2011,392.08,381.86,390.57,384.83,18663800,11.83699286
01-09-2011,387.3399,380.72,385.82,381.03,12275900,11.72010859
02-09-2011,378,371.83,374.74,374.05,15676400,11.50541065
06-09-2011,380.33,366.48,367.37,379.74,18203500,11.68042946
07-09-2011,385.6,382,385.56,383.93,12520600,11.80930974
08-09-2011,388.61,382.31,382.4,384.14,14862800,11.81576914
09-09-2011,386,375.02,383.93,377.48,20171900,11.61091408
12-09-2011,380.88,371.9,375.89,379.94,16708300,11.68658126
13-09-2011,386.21,380.25,382.14,384.62,15734300,11.83053347
14-09-2011,392.21,385.76,387.02,389.3,19097300,11.97448567
15-09-2011,393.66,389.9,391.43,392.96,14922100,12.08706368
16-09-2011,400.503,395.03,395.54,400.5,24946900,12.31898667
19-09-2011,413.23,395.2045,397,411.63,29423600,12.66133454
20-09-2011,422.86,411.19,415.25,413.45,27705500,12.71731595
21-09-2011,421.59,412,419.64,412.14,21642000,12.67702164
22-09-2011,409.82,396.7,401.03,401.82,34588600,12.35958857
23-09-2011,406.74,399.85,400.28,404.3,19509900,12.43587094
26-09-2011,403.98,391.3,399.86,403.17,29031300,12.40111325
27-09-2011,409.25,398.06,408.73,399.26,22589200,12.28084549
28-09-2011,403.74,396.51,400.19,397.01,15344200,12.2116377
29-09-2011,402.21,386.21,401.92,390.57,23253100,12.01354962
30-09-2011,388.89,381.18,387.12,381.32,19558600,11.72902871
03-10-2011,382.64,373.171,380.37,374.6,23896400,11.52232811
04-10-2011,381.8,354.24,374.57,372.5,44059900,11.45773417
05-10-2011,379.82,360.3,367.86,378.25,28088200,11.63459852
06-10-2011,384.78,371.8045,373.33,377.37,29020800,11.60753059
07-10-2011,377.74,368.489,375.78,369.8,19123500,11.37468482
10-10-2011,388.81,378.21,379.09,388.81,15804100,11.95941375
11-10-2011,403.18,391.5,392.57,400.29,21631700,12.31252728
12-10-2011,409.25,400.14,407.34,402.19,22224500,12.37096941
13-10-2011,408.43,402.85,404.98,408.43,15220900,12.56290568
14-10-2011,422,415.27,416.83,422,20477400,12.98030556
17-10-2011,426.7,415.94,421.74,419.99,24501600,12.91847993
18-10-2011,424.8067,415.99,421.76,422.24,31485800,12.98768772
19-10-2011,408.419,397.8,401.35,398.62,39430700,12.26115972
20-10-2011,400.35,394.21,400,395.31,19616800,12.15934737
21-10-2011,399.14,390.75,398.1,392.87,22187300,12.08429536
24-10-2011,406.5,395.4,396.18,405.77,17933500,12.4810867
25-10-2011,406.55,397.38,405.03,397.77,15372400,12.23501455
26-10-2011,402.55,393.151,401.76,400.6,16296600,12.32206257
27-10-2011,409,401.89,407.56,404.69,17666600,12.44786696
28-10-2011,406.35,402.51,403,404.95,11530100,12.4558643
31-10-2011,409.33,401.05,402.42,404.78,13767900,12.45063527
01-11-2011,399.5,393.22,397.41,396.51,18992500,12.19625819
02-11-2011,400.44,395.11,400.09,397.41,11691100,12.22394131
03-11-2011,403.4,395.36,399.07,403.07,15763800,12.39803735
04-11-2011,403.44,399.16,402.03,400.24,10793900,12.31098933
07-11-2011,400,396.13,399.91,399.73,9652700,12.29530223
08-11-2011,408,401.56,402.21,406.23,14301500,12.49523584
09-11-2011,400.89,394.23,396.97,395.28,19953000,12.1584246
10-11-2011,397.21,382.15,397.03,385.22,26598300,11.84898888
11-11-2011,388.7,380.26,386.61,384.62,23349500,11.83053347
14-11-2011,385.25,378.2,383.5201,379.26,15460900,11.66566513
15-11-2011,389.5,379.45,380.8,388.83,15386100,11.96002893
16-11-2011,391.14,384.32,389.25,384.77,12471800,11.83514732
17-11-2011,384.58,375.5,383.98,377.41,17139300,11.60876095
18-11-2011,379.99,374.88,378.92,374.94,13283500,11.53278617
21-11-2011,371.68,365.91,370.4,369.01,15999300,11.3503852
22-11-2011,377.93,370.94,371.02,376.51,14607900,11.58107783
23-11-2011,375.84,366.88,374.51,366.99,15295400,11.28825198
25-11-2011,371.15,363.32,368.42,363.57,9098600,11.18305614
28-11-2011,376.72,370.33,372.35,376.12,12371900,11.56908181
29-11-2011,378.83,370.2,375.84,373.2,13423400,11.47926548
30-11-2011,382.276,378.3,381.29,382.2,14497800,11.75609664
01-12-2011,389,380.75,382.54,387.93,13827900,11.93234582
02-12-2011,393.6299,388.58,389.83,389.7,13537700,11.98678928
05-12-2011,396.41,390.388,393.49,393.01,12757500,12.08860163
06-12-2011,394.63,389.38,392.51,390.95,10128500,12.02523805
07-12-2011,390.94,386.7625,389.93,389.09,10883800,11.96802628
08-12-2011,395.5,390.23,391.45,390.66,13441300,12.01631793
09-12-2011,394.04,391.03,392.85,393.62,10606900,12.10736463
12-12-2011,393.9,389.45,391.68,391.84,10752400,12.05261358
13-12-2011,395.4,387.1,393,388.81,12104600,11.95941375
14-12-2011,387.38,377.68,386.7,380.19,14531700,11.69427102
15-12-2011,383.74,378.31,383.33,378.94,9150000,11.65582224
16-12-2011,384.15,379.57,380.36,381.02,15052800,11.719801
19-12-2011,384.85,380.48,382.47,382.21,8411800,11.75640423
20-12-2011,396.1,387.26,387.76,395.95,12043400,12.17903314
21-12-2011,397.3,392.01,396.69,396.445,9391000,12.19425885
22-12-2011,399.13,396.1,397,398.55,7227100,12.25900659
23-12-2011,403.59,399.495,399.69,403.33,9621400,12.40603469
27-12-2011,409.09,403.02,403.1,406.53,9467000,12.50446355
28-12-2011,408.25,401.34,406.89,402.64,8166500,12.38481097
29-12-2011,405.65,400.51,403.4,405.12,7713500,12.46109333
30-12-2011,406.28,403.49,403.51,405,6416500,12.45740225
03-01-2012,412.5,409,409.4,411.23,10793600,12.64903093
04-01-2012,414.68,409.28,410,413.44,9286500,12.71700836
05-01-2012,418.55,412.67,414.95,418.03,9688200,12.85819225
06-01-2012,422.75,419.22,419.77,422.4,11367600,12.99260916
09-01-2012,427.75,421.35,425.5001,421.73,14072300,12.97200062
10-01-2012,426,421.5,425.9101,423.24,9221300,13.01844674
11-01-2012,422.85,419.31,422.68,422.55,7681600,12.99722302
12-01-2012,422.9,418.75,422.28,421.39,7592400,12.96154256
13-01-2012,420.45,418.66,419.7,419.81,8072200,12.91294331
17-01-2012,425.99,422.96,424.2,424.7,8674900,13.0633549
18-01-2012,429.47,426.3,426.96,429.11,9885400,13.19900217
19-01-2012,431.369,426.51,430.15,427.75,9347800,13.15716991
20-01-2012,427.5,419.75,427.49,420.3,14784800,12.92801523
23-01-2012,428.45,422.3,422.67,427.409,10930800,13.14668108
24-01-2012,425.1001,419.55,425.1001,420.41,19558500,12.93139872
25-01-2012,454.45,443.73,454.44,446.66,34225500,13.73882294
26-01-2012,448.79,443.14,448.36,444.63,11570900,13.67638213
27-01-2012,448.48,443.77,444.34,447.28,10703900,13.75789353
30-01-2012,453.9,445.39,445.71,453.01,13547900,13.9341427
31-01-2012,458.24,453.07,455.59,456.48,13988700,14.04087649
01-02-2012,458.99,455.55,458.41,456.19,9644500,14.03195638
02-02-2012,457.17,453.98,455.9,455.12,6671300,13.99904423
03-02-2012,460,455.56,457.3,459.68,10235700,14.13930535
06-02-2012,464.98,458.201,458.38,463.97,8907600,14.27126154
07-02-2012,469.75,464.581,465.25,468.83,11293700,14.42075036
08-02-2012,476.79,469.7,470.5,476.68,14567500,14.66220866
09-02-2012,496.75,480.56,480.76,493.17,31579100,15.16942486
10-02-2012,497.62,488.55,490.96,493.42,22546500,15.17711461
13-02-2012,503.83,497.09,499.53,502.6,18472000,15.4594824
14-02-2012,509.56,502,504.66,509.46,16442800,15.67048926
15-02-2012,526.29,496.89,514.26,497.67,53790000,15.30784044
16-02-2012,504.89,486.63,491.5,502.21,33734000,15.44748638
17-02-2012,507.77,500.3,503.11,502.12,19135900,15.44471807
21-02-2012,514.85,504.12,506.88,514.85,21628400,15.83628037
22-02-2012,515.49,509.07,513.08,513.04,17260800,15.78060655
23-02-2012,517.8296,509.5,514.54,516.39,20286700,15.88364926
24-02-2012,522.9,518.64,519.67,522.41,14824000,16.06881854
27-02-2012,528.5,516.28,521.31,525.76,19556500,16.17186125
28-02-2012,535.41,525.85,527.96,535.41,21442400,16.46868578
29-02-2012,547.61,535.7,541.56,542.44,34000400,16.68492167
01-03-2012,548.21,538.77,548.17,544.47,24402500,16.74736248
